customer_id,tenure_months,plan_type,monthly_charges,total_charges,contract_type,payment_method,support_tickets,tech_issues,usage_hours_month,late_payments,satisfaction_score,autopay,region,churn
CUST-00820,13,Premium,94.35,1164.29,Two year,Credit card,1,2,33,2,3.3,No,East,1
CUST-00821,38,Basic,29.63,1075.25,Month-to-month,Electronic check,0,1,11,1,3.4,No,East,0
CUST-00822,1,Premium,83.44,84.82,Month-to-month,Bank transfer,3,0,35,1,1.9,No,South,1
CUST-00823,10,Basic,36.32,342.61,One year,Credit card,4,3,35,0,2.1,Yes,South,0
CUST-00824,7,Standard,56.51,377.1,Month-to-month,Electronic check,2,2,32,2,2,No,South,1
CUST-00825,24,Standard,57.13,1425.16,One year,Credit card,0,1,28,0,3.6,No,East,0
CUST-00826,30,Basic,38.09,1145.79,Month-to-month,Electronic check,2,2,25,1,2.8,No,East,0
CUST-00827,9,Standard,58.9,502.71,Month-to-month,Electronic check,5,1,28,0,3.5,No,East,1
CUST-00828,6,Standard,57.27,352.11,Month-to-month,Electronic check,0,0,28,0,3.6,Yes,West,1
CUST-00829,25,Standard,52.96,1308.22,Two year,Mailed check,2,2,17,0,3.7,Yes,North,0
CUST-00830,24,Premium,76.25,1898.39,Two year,Electronic check,1,1,40,1,2.7,Yes,East,0
CUST-00831,31,Standard,52.18,1680.94,Month-to-month,Credit card,1,1,39,0,2.5,No,West,1
CUST-00832,1,Basic,34.05,35.35,One year,Bank transfer,0,3,30,1,1,No,West,0
CUST-00833,26,Standard,59.83,1487.69,Two year,Credit card,0,0,41,0,2.8,Yes,South,0
CUST-00834,12,Basic,37.05,450.61,Two year,Bank transfer,0,1,30,3,2.9,No,East,0
CUST-00835,26,Standard,47.88,1238.5,One year,Electronic check,2,0,38,0,3.2,No,South,0
CUST-00836,22,Standard,57.15,1276.3,One year,Bank transfer,1,0,24,1,3.7,Yes,East,0
CUST-00837,15,Standard,51.45,784.84,One year,Credit card,2,3,44,1,2.9,No,West,1
CUST-00838,24,Standard,62.77,1443.75,Two year,Bank transfer,0,0,35,0,4.2,Yes,South,0
CUST-00839,18,Standard,68.73,1201.42,Two year,Credit card,3,3,37,3,2.6,No,East,1
CUST-00840,29,Basic,31.65,879.32,Month-to-month,Mailed check,3,0,27,0,3.9,Yes,East,0
CUST-00841,1,Basic,40.23,41.54,Two year,Mailed check,0,1,17,1,2.5,No,South,0
CUST-00842,20,Standard,59.44,1181.15,One year,Electronic check,0,2,36,1,3.3,No,East,0
CUST-00843,5,Standard,64.85,313.13,Month-to-month,Electronic check,2,2,13,1,2.7,No,North,1
CUST-00844,16,Standard,61.43,954.75,Month-to-month,Bank transfer,4,0,32,3,3.3,No,South,1
CUST-00845,17,Standard,59.88,989.99,Month-to-month,Electronic check,0,0,45,2,2.8,Yes,East,1
CUST-00846,23,Basic,33.76,741.27,Two year,Electronic check,2,0,12,0,3.7,No,South,0
CUST-00847,1,Standard,60.73,62.85,One year,Electronic check,2,1,38,0,1.9,Yes,North,0
CUST-00848,22,Standard,52.59,1093.85,Two year,Bank transfer,0,0,26,0,3.5,Yes,West,0
CUST-00849,15,Standard,59.1,880.48,Two year,Electronic check,1,0,38,0,2.8,Yes,West,0
CUST-00850,26,Premium,96.67,2409.1,One year,Electronic check,1,0,47,2,2.6,No,East,1
CUST-00851,18,Standard,56.3,956.17,One year,Mailed check,2,1,53,2,2.5,No,East,0
CUST-00852,1,Standard,64.9,65.2,One year,Electronic check,3,1,47,0,1.7,No,South,1
CUST-00853,57,Basic,34.43,2018.56,One year,Mailed check,1,2,22,0,2.9,Yes,East,0
CUST-00854,9,Basic,36.14,335.98,Month-to-month,Electronic check,4,4,24,3,2.7,No,North,1
CUST-00855,22,Premium,83.19,1750.85,Two year,Credit card,2,0,32,0,3.3,Yes,South,0
CUST-00856,3,Premium,73.99,210.26,Two year,Electronic check,4,0,52,1,2,No,West,0
CUST-00857,21,Basic,29.65,597.63,Month-to-month,Credit card,1,2,31,3,2.6,Yes,North,1
CUST-00858,16,Premium,67.13,1018.08,Month-to-month,Bank transfer,1,1,38,2,2.9,Yes,East,1
CUST-00859,9,Standard,58.09,525.59,Month-to-month,Mailed check,1,2,27,3,3.4,No,North,0
CUST-00860,34,Premium,78.89,2755.38,Two year,Bank transfer,1,0,35,1,3.4,Yes,West,1
CUST-00861,32,Standard,53.68,1650.11,One year,Bank transfer,3,0,42,0,2.7,Yes,West,0
CUST-00862,25,Premium,83.13,2101.9,Month-to-month,Electronic check,4,2,41,2,2.9,Yes,South,1
CUST-00863,2,Standard,52.6,103.59,Two year,Bank transfer,1,0,44,0,4.3,No,North,0
CUST-00864,10,Basic,30.16,288.34,Month-to-month,Mailed check,5,1,20,3,2.5,No,South,0
CUST-00865,14,Basic,34.71,504.15,One year,Bank transfer,0,2,8,0,3.2,No,West,0
CUST-00866,31,Basic,30.09,951.99,One year,Mailed check,3,4,18,1,1.7,No,South,1
CUST-00867,3,Standard,69.13,200.55,Two year,Electronic check,2,1,41,0,3.7,No,East,0
CUST-00868,13,Premium,81.07,1079.72,One year,Mailed check,3,2,40,2,2.6,Yes,West,1
CUST-00869,15,Premium,90.66,1374.82,Month-to-month,Electronic check,1,2,34,3,3,No,South,1
CUST-00870,24,Premium,96.11,2262.08,Month-to-month,Bank transfer,0,2,48,2,2.6,No,South,1
CUST-00871,18,Premium,82.33,1537.15,One year,Mailed check,0,1,25,1,2.3,No,West,1
CUST-00872,15,Premium,77.99,1137.85,One year,Electronic check,1,0,34,2,2.8,Yes,South,1
CUST-00873,40,Premium,90.34,3642.18,One year,Bank transfer,4,3,52,1,2.4,Yes,North,0
CUST-00874,30,Basic,24.98,773.14,Two year,Electronic check,4,3,25,1,2.3,Yes,West,0
CUST-00875,29,Basic,36.16,1032.38,Two year,Mailed check,1,2,16,0,2.5,No,West,0
CUST-00876,16,Standard,64.82,993.73,One year,Electronic check,2,0,29,2,2.7,Yes,West,1
CUST-00877,24,Basic,33.61,774.34,Two year,Bank transfer,3,1,13,1,2.6,Yes,West,0
CUST-00878,18,Standard,60.97,1038.83,Month-to-month,Electronic check,2,1,29,0,1.8,Yes,South,1
CUST-00879,22,Premium,87.75,1943.12,Two year,Electronic check,4,2,47,1,3.7,Yes,North,0
CUST-00880,8,Basic,32.82,262.65,Month-to-month,Electronic check,2,0,29,2,3.3,No,East,1
CUST-00881,33,Standard,47.65,1617.76,Two year,Electronic check,0,0,29,0,3.3,No,East,0
CUST-00882,23,Premium,73.75,1679.82,Two year,Mailed check,0,4,27,2,2.7,No,South,0
CUST-00883,31,Premium,101.79,3189.57,Month-to-month,Credit card,0,0,54,1,2.8,Yes,South,1
CUST-00884,25,Basic,26.96,674.75,Two year,Bank transfer,0,0,16,1,4.8,Yes,South,0
CUST-00885,9,Standard,52.51,474.23,Month-to-month,Credit card,0,2,25,1,2,No,North,1
CUST-00886,27,Standard,65,1673.14,One year,Bank transfer,0,3,10,0,3.6,Yes,West,0
CUST-00887,16,Standard,61.23,998.45,Month-to-month,Mailed check,1,2,22,3,1.4,No,East,1
CUST-00888,25,Standard,55.09,1335.71,One year,Bank transfer,1,0,40,1,3.4,No,North,0
CUST-00889,21,Premium,81.84,1786.72,Two year,Mailed check,3,2,40,2,2.6,Yes,East,0
CUST-00890,10,Standard,61.06,610.02,Month-to-month,Mailed check,2,2,25,0,3.3,Yes,East,0
CUST-00891,21,Premium,74.66,1582.98,Month-to-month,Electronic check,4,1,44,1,1.7,Yes,West,1
CUST-00892,44,Standard,56.26,2482.89,One year,Bank transfer,0,0,26,0,3.7,No,South,0
CUST-00893,7,Premium,89.95,652.81,Month-to-month,Electronic check,4,1,48,0,2.5,No,West,1
CUST-00894,9,Basic,36.03,320.65,Month-to-month,Bank transfer,3,2,23,2,2.5,No,South,1
CUST-00895,4,Standard,71.72,273.32,One year,Electronic check,2,2,26,2,1.8,No,North,1
CUST-00896,15,Standard,46.23,690.6,Two year,Bank transfer,1,2,14,1,3.1,No,South,1
CUST-00897,29,Standard,54.18,1529.32,Two year,Mailed check,1,1,37,0,3.3,Yes,East,0
CUST-00898,12,Premium,77.11,901.57,Month-to-month,Bank transfer,0,0,49,3,3.5,Yes,North,1
CUST-00899,14,Standard,58.38,837.84,Month-to-month,Electronic check,3,0,32,1,3.2,Yes,South,1
CUST-00900,1,Basic,41.76,41.23,Two year,Bank transfer,5,2,24,0,3.2,No,South,0
CUST-00901,18,Premium,81.85,1391.7,Month-to-month,Credit card,5,3,44,3,1.2,Yes,South,1
CUST-00902,17,Premium,93.69,1545.63,Two year,Credit card,0,2,44,1,3.3,No,East,1
CUST-00903,1,Basic,34.61,34.91,Two year,Mailed check,3,1,18,1,3.6,No,North,1
CUST-00904,39,Premium,85.57,3219.99,Month-to-month,Electronic check,3,0,45,2,4.7,Yes,West,0
CUST-00905,27,Premium,92.06,2422.93,Month-to-month,Bank transfer,2,1,36,1,3.6,Yes,East,1
CUST-00906,1,Standard,50.83,48.2,Two year,Credit card,2,3,24,0,2.8,Yes,East,0
CUST-00907,21,Premium,87.8,1857.87,Two year,Bank transfer,4,1,47,2,3.1,No,North,0
CUST-00908,1,Basic,25.65,25.14,Two year,Mailed check,1,0,19,1,4.4,Yes,East,0
CUST-00909,24,Premium,102.41,2451.29,Month-to-month,Electronic check,0,1,40,1,4.2,Yes,East,0
CUST-00910,6,Premium,88.53,537.85,Month-to-month,Credit card,4,0,36,0,2.9,Yes,North,1
CUST-00911,16,Basic,39.96,601.88,Month-to-month,Bank transfer,4,1,29,2,2,Yes,North,1
CUST-00912,10,Basic,38.83,370.34,Month-to-month,Bank transfer,1,1,20,3,3.8,No,South,1
CUST-00913,28,Standard,48.58,1394.16,One year,Electronic check,0,3,37,0,2,No,North,0
CUST-00914,7,Basic,38.13,254.01,Two year,Bank transfer,2,1,42,2,3.3,Yes,East,0
CUST-00915,26,Premium,69.25,1793.71,Two year,Bank transfer,1,2,52,0,3.1,No,East,0
CUST-00916,2,Premium,90.46,175.26,Two year,Mailed check,3,0,51,2,3.5,Yes,East,0
CUST-00917,6,Standard,55.89,319.77,One year,Credit card,1,0,22,2,3.5,Yes,North,0
CUST-00918,26,Premium,81.34,2062.55,Two year,Bank transfer,3,3,45,1,3.5,Yes,North,0
CUST-00919,13,Premium,88.91,1090.51,One year,Bank transfer,1,2,22,0,3,Yes,South,0
CUST-00920,19,Basic,21.39,398.41,One year,Credit card,2,3,14,1,2.3,No,South,1
CUST-00921,21,Standard,65.79,1342.41,Two year,Electronic check,3,0,34,1,1.9,Yes,West,1
CUST-00922,24,Standard,63.41,1488.59,Month-to-month,Electronic check,2,1,41,2,2.4,No,West,1
CUST-00923,19,Basic,27.33,496.92,Two year,Electronic check,0,4,11,2,1.2,Yes,North,1
CUST-00924,34,Premium,82.12,2773.87,One year,Electronic check,2,0,45,1,3.2,No,South,0
CUST-00925,18,Standard,57.02,994.54,Two year,Bank transfer,0,1,27,0,3.8,Yes,North,0
CUST-00926,7,Basic,31.81,221.37,Two year,Bank transfer,0,1,23,1,4.4,No,East,0
CUST-00927,53,Premium,94.69,4956.05,One year,Credit card,1,0,27,0,3.5,Yes,North,0
CUST-00928,10,Premium,105.08,1034.65,Two year,Bank transfer,3,1,34,1,3.5,Yes,West,1
CUST-00929,25,Standard,51.26,1238.58,One year,Credit card,1,1,37,1,3.4,Yes,East,0
CUST-00930,27,Basic,40.35,1122.01,One year,Credit card,1,0,10,0,3.3,No,North,0
CUST-00931,12,Basic,29.64,347.75,Two year,Mailed check,2,0,26,0,3.7,No,East,0
CUST-00932,4,Premium,79.45,308.02,One year,Bank transfer,2,0,32,2,2.4,No,South,1
CUST-00933,9,Standard,61.8,562.49,One year,Mailed check,0,0,32,3,3,No,North,0
CUST-00934,1,Premium,88.68,87.92,Month-to-month,Electronic check,3,4,60,0,2.9,No,South,1
CUST-00935,21,Basic,33.41,718.33,Two year,Mailed check,0,2,27,2,3.2,Yes,West,0
CUST-00936,23,Standard,54.88,1188.58,Month-to-month,Credit card,5,2,36,1,1.2,No,West,1
CUST-00937,20,Basic,34.2,689.52,Two year,Mailed check,0,2,18,2,2.6,No,East,0
CUST-00938,37,Standard,58.76,2052.74,Month-to-month,Electronic check,1,1,37,4,2.3,No,North,1
CUST-00939,13,Standard,59.64,790.1,Month-to-month,Bank transfer,2,0,28,1,3.7,No,West,1
CUST-00940,33,Premium,84.79,2907,One year,Bank transfer,0,2,39,1,3.5,Yes,East,0
CUST-00941,16,Basic,30.53,479.5,One year,Electronic check,1,1,11,1,3.2,No,East,0
CUST-00942,21,Premium,88.21,1793.92,Two year,Credit card,0,2,18,0,2.3,No,East,1
CUST-00943,15,Premium,83.19,1290.9,One year,Bank transfer,0,1,35,1,3.1,No,North,0
CUST-00944,8,Premium,88.59,712.42,One year,Bank transfer,2,1,48,0,3.3,No,West,1
CUST-00945,35,Standard,54.19,1879.97,One year,Bank transfer,0,0,41,0,4.1,No,North,0
CUST-00946,5,Standard,56.2,281.42,One year,Bank transfer,4,2,15,2,2.4,No,South,1
CUST-00947,5,Basic,28.54,145.79,Two year,Bank transfer,1,2,37,2,3.2,No,North,0
CUST-00948,20,Premium,77.64,1487.66,Month-to-month,Bank transfer,2,2,43,1,2.6,Yes,East,1
CUST-00949,11,Basic,31.53,326.66,Two year,Credit card,0,1,23,0,3.3,Yes,South,0
CUST-00950,43,Premium,84.8,3569.77,Month-to-month,Bank transfer,3,0,45,3,2.7,No,East,1
CUST-00951,18,Basic,34.1,579.33,Month-to-month,Credit card,5,0,19,1,3.2,Yes,North,1
CUST-00952,16,Basic,28.97,455.79,Two year,Mailed check,2,2,15,0,4,No,East,0
CUST-00953,19,Standard,63.18,1155.77,Two year,Mailed check,4,1,31,0,2.8,Yes,East,0
CUST-00954,27,Premium,77.75,2130.44,Month-to-month,Bank transfer,0,1,45,1,3.3,No,East,1
CUST-00955,9,Basic,33.61,293.27,Two year,Bank transfer,3,1,27,0,2.7,Yes,North,1
CUST-00956,20,Basic,27.89,563.65,Month-to-month,Credit card,1,2,26,1,2.9,Yes,East,1
CUST-00957,25,Standard,63.66,1509.87,One year,Bank transfer,1,2,45,1,3.3,Yes,East,0
CUST-00958,27,Standard,62.18,1653.04,Month-to-month,Bank transfer,2,2,32,2,2.9,Yes,East,0
CUST-00959,14,Basic,33.44,461.14,One year,Credit card,2,0,27,0,1.4,No,West,0
CUST-00960,23,Basic,39.82,864.96,Two year,Bank transfer,1,1,18,1,1.5,No,North,0
CUST-00961,28,Premium,85.19,2346.38,Two year,Mailed check,0,3,49,0,3,Yes,North,0
CUST-00962,8,Premium,96.7,773.7,Two year,Credit card,1,1,50,0,3.7,Yes,West,0
CUST-00963,45,Premium,82.01,3727.07,Month-to-month,Credit card,3,0,44,2,4.3,Yes,South,0
CUST-00964,6,Premium,72.06,413.17,Two year,Bank transfer,3,1,48,3,3.6,Yes,East,0
CUST-00965,24,Standard,64.89,1547.31,Two year,Bank transfer,0,0,42,0,3.2,Yes,South,0
CUST-00966,31,Premium,86.32,2650.49,Month-to-month,Electronic check,2,0,40,1,3.1,No,East,1
CUST-00967,21,Premium,84.6,1816.97,Month-to-month,Electronic check,3,1,22,2,3.3,Yes,West,1
CUST-00968,28,Basic,28.17,753.44,Month-to-month,Electronic check,0,3,33,1,2.9,Yes,East,0
CUST-00969,24,Standard,59.28,1418.04,Month-to-month,Electronic check,2,4,31,2,1.5,Yes,North,1
CUST-00970,14,Premium,105.32,1515.7,Month-to-month,Credit card,1,1,26,0,2.9,Yes,North,0
CUST-00971,4,Premium,87.27,359.31,One year,Mailed check,2,3,43,2,1.6,No,South,1
CUST-00972,9,Premium,85.88,778,Two year,Bank transfer,0,1,42,1,2.3,No,South,0
CUST-00973,8,Premium,80.27,609.26,Month-to-month,Bank transfer,3,0,47,2,2.3,Yes,South,1
CUST-00974,36,Basic,35.96,1246.46,Month-to-month,Bank transfer,3,0,29,2,3.2,Yes,North,1
CUST-00975,3,Basic,28.82,89.27,One year,Electronic check,0,2,10,0,3.6,No,North,0
CUST-00976,33,Premium,87.98,2756.98,One year,Credit card,2,0,52,2,1.4,Yes,South,0
CUST-00977,1,Basic,35.09,35.14,Two year,Mailed check,1,2,28,3,2.2,Yes,South,1
CUST-00978,34,Premium,100.51,3269.35,Two year,Electronic check,3,0,48,0,2.8,No,East,0
CUST-00979,9,Standard,50.61,448.87,Two year,Credit card,2,2,33,4,3.4,Yes,West,1
CUST-00980,32,Premium,92.61,3081.66,Two year,Bank transfer,2,1,32,0,2,No,North,0
CUST-00981,12,Premium,97.89,1198.53,Two year,Electronic check,0,0,53,2,3.7,Yes,South,0
CUST-00982,40,Basic,27.47,1129.11,Two year,Electronic check,1,2,26,0,3.1,No,West,0
CUST-00983,21,Standard,58.85,1280.37,One year,Credit card,0,0,35,0,3.3,Yes,West,0
CUST-00984,21,Premium,87.72,1895.09,One year,Credit card,1,1,38,1,3.5,No,West,0
CUST-00985,25,Standard,64.2,1659.65,One year,Mailed check,0,2,47,1,4.2,No,South,0
CUST-00986,44,Basic,33.31,1387.51,Month-to-month,Credit card,4,2,25,2,2.8,No,South,1
CUST-00987,26,Basic,31.72,821.49,Month-to-month,Mailed check,2,1,23,0,3.4,Yes,North,1
CUST-00988,2,Premium,81.76,169.44,Month-to-month,Electronic check,1,0,45,2,1.1,Yes,East,1
CUST-00989,24,Basic,37.27,900.25,Two year,Mailed check,2,2,17,2,2.8,No,South,1
CUST-00990,25,Basic,33.46,794.87,Month-to-month,Credit card,0,2,20,0,1.9,No,South,1
CUST-00991,20,Basic,38.29,760.08,Month-to-month,Bank transfer,2,5,9,3,1.4,No,South,1
CUST-00992,12,Standard,48.69,580.06,Month-to-month,Mailed check,2,0,27,0,4.1,Yes,South,1
CUST-00993,10,Premium,97.65,933.1,One year,Credit card,1,1,50,2,2.9,Yes,South,1
CUST-00994,18,Premium,83.23,1431.9,Two year,Electronic check,2,2,33,1,2.9,Yes,North,0
CUST-00995,1,Basic,31.13,30.61,Month-to-month,Credit card,3,2,18,0,2.3,No,East,0
CUST-00996,1,Premium,89.84,85.57,Two year,Mailed check,2,0,15,1,3.4,No,East,1
CUST-00997,16,Standard,54.44,838.69,One year,Credit card,1,1,17,1,2.4,No,West,0
CUST-00998,21,Basic,27.21,569.71,Month-to-month,Electronic check,6,2,17,1,2,No,West,1
CUST-00999,22,Premium,76.46,1592.81,One year,Bank transfer,0,2,34,0,3.7,Yes,South,0
CUST-01000,27,Basic,36.28,982.68,One year,Electronic check,2,3,29,0,2.9,No,West,0
CUST-01001,18,Basic,28.94,491.59,One year,Bank transfer,0,2,16,0,2.5,Yes,West,0
CUST-01002,14,Premium,89.37,1271.26,One year,Electronic check,0,2,33,0,2.7,No,East,1
CUST-01003,23,Standard,57.43,1288.41,Month-to-month,Electronic check,3,1,24,3,2,Yes,West,1
CUST-01004,14,Standard,68.07,977.12,Month-to-month,Mailed check,3,0,35,4,2.1,Yes,West,1
CUST-01005,12,Premium,87.95,1027.82,One year,Credit card,2,0,27,3,2.9,No,East,1
CUST-01006,28,Standard,58.39,1597.73,One year,Electronic check,0,2,32,0,3.3,Yes,South,0
CUST-01007,28,Standard,54.41,1574.79,Two year,Bank transfer,2,1,37,0,2.4,No,West,0
CUST-01008,25,Standard,59.28,1447.9,Month-to-month,Mailed check,4,1,45,2,2.7,No,East,1
CUST-01009,17,Basic,38.94,657.37,Two year,Electronic check,2,2,9,1,3,No,North,0
CUST-01010,12,Premium,96.92,1153.54,Two year,Bank transfer,0,2,65,3,2.5,Yes,North,1
CUST-01011,33,Basic,41.41,1315.46,Month-to-month,Electronic check,3,2,33,1,1.9,No,East,1
CUST-01012,37,Premium,84.49,3142.71,Month-to-month,Bank transfer,2,0,56,1,3.4,No,West,0
CUST-01013,14,Premium,91.67,1321.9,One year,Electronic check,5,0,38,2,2.8,Yes,West,0
CUST-01014,1,Premium,81.29,78.61,One year,Credit card,3,1,42,1,2.8,Yes,East,1
CUST-01015,24,Premium,89.65,2232,One year,Mailed check,4,0,50,0,2.6,Yes,South,1
CUST-01016,7,Premium,90.69,642.35,Month-to-month,Mailed check,4,0,51,1,3.2,No,East,1
CUST-01017,38,Standard,59.27,2298.23,One year,Bank transfer,0,0,28,1,3.3,No,West,0
CUST-01018,27,Premium,78.92,2171.28,Month-to-month,Mailed check,3,1,43,2,1.3,Yes,North,1
CUST-01019,48,Basic,41.73,2027.11,Two year,Bank transfer,0,2,35,0,4.2,No,North,0
CUST-01020,1,Basic,34.53,35.33,One year,Mailed check,3,2,25,0,2.9,Yes,West,0
CUST-01021,10,Standard,60.63,613.47,Month-to-month,Electronic check,4,2,26,0,3.6,No,West,1
CUST-01022,45,Premium,78.51,3582.01,One year,Mailed check,0,2,28,2,2.5,No,East,1
CUST-01023,18,Standard,66.02,1199.19,Month-to-month,Credit card,4,0,14,0,2.1,Yes,South,0
CUST-01024,24,Standard,59.53,1346.53,Two year,Electronic check,5,1,16,2,1.8,Yes,East,1
CUST-01025,29,Premium,81.57,2310.96,Month-to-month,Electronic check,2,0,50,2,3.8,Yes,East,1
CUST-01026,15,Basic,35.59,547.4,Two year,Mailed check,0,2,21,2,3,Yes,West,0
CUST-01027,32,Premium,86.3,2862.45,One year,Bank transfer,0,1,42,0,3.5,Yes,South,0
CUST-01028,17,Standard,68.82,1153.83,Two year,Credit card,0,3,45,3,1.2,No,East,1
CUST-01029,29,Standard,46.5,1321.35,Two year,Credit card,4,0,31,1,2.4,Yes,North,0
CUST-01030,20,Standard,60.8,1244.4,Two year,Bank transfer,0,1,36,0,3.2,Yes,South,0
CUST-01031,22,Standard,60.19,1376.5,One year,Bank transfer,1,3,38,0,2.4,Yes,South,0
CUST-01032,1,Premium,92.22,94.84,One year,Mailed check,1,1,29,1,2.1,Yes,West,0
CUST-01033,19,Standard,62.05,1138.96,One year,Mailed check,0,0,30,0,4.5,No,South,0
CUST-01034,27,Basic,31.82,887.22,Month-to-month,Mailed check,1,3,26,1,2.7,Yes,West,1
CUST-01035,8,Premium,95.9,783.34,One year,Mailed check,0,0,43,0,3.6,No,South,0
CUST-01036,16,Basic,30.07,484.89,One year,Bank transfer,1,2,28,0,4.2,No,West,0
CUST-01037,16,Basic,28.82,447.77,Month-to-month,Credit card,2,0,13,3,2.7,No,East,1
CUST-01038,19,Standard,57.86,1127.85,Month-to-month,Bank transfer,2,1,50,1,3.7,Yes,North,0
CUST-01039,17,Standard,55.59,933.42,Two year,Mailed check,1,1,26,0,3.8,No,South,1
CUST-01040,22,Basic,39.67,849.08,One year,Electronic check,0,2,11,0,3.2,No,South,1
CUST-01041,4,Basic,33.59,130.08,Month-to-month,Credit card,1,1,22,2,1.7,No,East,1
CUST-01042,24,Premium,90.79,2264.69,Two year,Credit card,3,2,49,1,2.1,No,East,0
CUST-01043,20,Standard,59.39,1193.36,Two year,Electronic check,3,0,23,2,2.9,No,North,0
CUST-01044,13,Basic,39.84,500.21,Month-to-month,Electronic check,4,3,27,0,2.3,Yes,West,1
CUST-01045,1,Premium,90.23,90.33,One year,Bank transfer,0,1,35,0,3,Yes,South,0
CUST-01046,10,Standard,63.47,651.15,One year,Credit card,2,2,31,0,3.4,Yes,East,0
CUST-01047,12,Standard,60.44,701.19,Two year,Electronic check,2,3,27,0,3.5,No,East,1
CUST-01048,29,Standard,65.45,1847.04,One year,Electronic check,3,1,20,2,2.5,No,North,0
CUST-01049,12,Basic,42.03,489.72,Month-to-month,Credit card,2,1,26,0,2.1,No,North,1
CUST-01050,24,Premium,86.96,2055.42,Two year,Mailed check,2,0,49,1,3.4,No,East,1
CUST-01051,18,Standard,56.31,1033.09,Two year,Credit card,2,1,32,0,3,No,East,0
CUST-01052,3,Premium,76.77,228.89,Two year,Electronic check,0,3,36,2,2.6,No,South,1
CUST-01053,16,Basic,34.43,536.27,Two year,Mailed check,3,1,2,0,3,Yes,North,0
CUST-01054,31,Standard,59.88,1914.28,Two year,Electronic check,0,2,33,0,2.2,No,North,0
CUST-01055,21,Basic,37.98,785.86,One year,Credit card,0,2,30,0,1.6,Yes,South,0
CUST-01056,21,Premium,97.37,2048.14,Month-to-month,Mailed check,3,1,31,1,2.7,Yes,West,1
CUST-01057,4,Standard,62.2,250.46,Two year,Mailed check,1,1,44,0,2.8,Yes,East,0
CUST-01058,11,Standard,62.5,684.23,Month-to-month,Mailed check,3,2,29,2,2.7,No,North,1
CUST-01059,30,Basic,30.73,907.1,Two year,Bank transfer,0,2,12,2,3.4,Yes,West,0
CUST-01060,28,Premium,86.54,2431.21,One year,Mailed check,1,0,28,2,3,Yes,East,0
CUST-01061,5,Standard,63.4,315.17,One year,Mailed check,0,0,34,3,2.3,No,South,0
CUST-01062,11,Basic,20.13,213.6,Month-to-month,Mailed check,2,0,20,2,3.9,Yes,North,1
CUST-01063,9,Basic,36.29,308.72,One year,Credit card,2,2,23,0,2.7,Yes,East,1
CUST-01064,1,Basic,22.67,23.1,One year,Electronic check,2,1,16,2,3.9,Yes,West,0
CUST-01065,10,Premium,85.66,852.29,Two year,Credit card,1,1,39,0,3.9,No,South,0
CUST-01066,1,Basic,36.69,37.05,Two year,Mailed check,1,0,7,2,2.8,Yes,South,0
CUST-01067,11,Premium,87.19,917.24,Month-to-month,Electronic check,1,0,34,3,2.9,No,North,1
CUST-01068,35,Standard,57.54,2088.42,Month-to-month,Mailed check,5,1,29,1,3.1,Yes,East,1
CUST-01069,38,Premium,83.54,3153.81,One year,Credit card,1,1,47,0,2.1,No,South,0
CUST-01070,28,Basic,24.33,651.24,Month-to-month,Bank transfer,1,2,28,3,2.3,Yes,East,1
CUST-01071,18,Basic,36.73,658.48,Two year,Electronic check,3,1,9,1,2.9,Yes,North,0
CUST-01072,16,Standard,52.42,853.88,Month-to-month,Electronic check,1,0,56,1,2.8,No,East,1
CUST-01073,7,Standard,49.92,346.85,Month-to-month,Credit card,2,1,19,2,4.8,No,East,1
CUST-01074,46,Standard,64.53,2937.17,Two year,Credit card,3,3,26,1,2.9,No,South,0
CUST-01075,21,Standard,56.39,1231.2,One year,Credit card,1,2,42,1,3.6,No,South,1
CUST-01076,29,Premium,91.22,2521.38,One year,Credit card,4,1,51,0,3,Yes,East,0
CUST-01077,23,Standard,48.1,1054.08,Month-to-month,Electronic check,2,0,18,5,2.8,Yes,North,1
CUST-01078,6,Basic,35.92,218.95,Two year,Bank transfer,1,4,21,2,1.2,No,West,1
CUST-01079,20,Premium,94.92,1793.51,Two year,Electronic check,0,2,55,0,2.2,No,West,0
CUST-01080,12,Basic,34.52,413.6,One year,Bank transfer,2,2,28,2,2.3,Yes,South,0
CUST-01081,5,Basic,33.81,160.41,Two year,Credit card,2,3,29,0,2.3,Yes,East,0
CUST-01082,22,Basic,32.34,715.22,Month-to-month,Bank transfer,0,1,37,2,3,Yes,South,1
CUST-01083,21,Premium,86.86,1726.01,Two year,Electronic check,1,3,22,1,2.4,No,East,0
CUST-01084,33,Standard,48.21,1497.96,Month-to-month,Electronic check,1,1,42,4,3,Yes,East,1
CUST-01085,13,Standard,50.14,677.32,One year,Bank transfer,2,1,42,1,3.9,No,North,1
CUST-01086,24,Premium,72.47,1723.27,One year,Mailed check,1,0,26,0,4.3,No,East,0
CUST-01087,16,Premium,76.5,1252.43,Two year,Bank transfer,0,3,50,0,3.2,No,North,0
CUST-01088,12,Basic,27.44,320.63,Two year,Mailed check,2,1,34,0,2.8,No,North,0
CUST-01089,11,Standard,57.05,607.25,Month-to-month,Bank transfer,3,0,25,0,2.5,Yes,South,0
CUST-01090,1,Basic,39.22,39.59,Month-to-month,Bank transfer,0,1,19,1,3.2,Yes,South,0
CUST-01091,1,Standard,53.15,54.06,Month-to-month,Bank transfer,1,2,10,2,2.6,No,East,1
